 Label, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, SYN Flag Count, RST Flag Count,FIN Flag Count,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Down/Up Ratio, Average Packet Size, Packet Length Std,Active Mean,Idle Mean,alert_text,community_id,Technique,Tactics
PortScan,1556,70,1,1,0,0,0,85714.28571,28571.42857,70.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-1556 on port 1556. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,999,10,1,1,0,0,0,600000.0,200000.0,10.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-999 on port 999. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,1151,53,1,1,0,0,0,150943.3962,37735.84906,53.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-1151 on port 1151. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",4,T1046,['Discovery']
PortScan,1,46,1,1,0,0,0,173913.0435,43478.26087,46.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-1 on port 1. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,44442,49,1,1,0,0,0,122448.9796,40816.32653,49.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-44442 on port 44442. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",8,T1046,['Discovery']
PortScan,16018,44,1,1,0,0,0,181818.1818,45454.54545,44.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-16018 on port 16018. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,9917,64,1,1,0,0,0,125000.0,31250.0,64.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-9917 on port 9917. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,5221,54,1,1,0,0,0,111111.1111,37037.03704,54.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-5221 on port 5221. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",5,T1046,['Discovery']
PortScan,8042,65,1,1,0,0,0,92307.69231,30769.23077,65.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-8042 on port 8042. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,32770,46,1,1,0,0,0,130434.7826,43478.26087,46.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-32770 on port 32770. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,3737,53,1,1,0,0,0,113207.5472,37735.84906,53.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-3737 on port 3737. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,3001,49,1,1,0,0,0,122448.9796,40816.32653,49.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-3001 on port 3001. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,16000,34,1,1,0,0,0,176470.5882,58823.52941,34.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-16000 on port 16000. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,12000,42,1,1,0,0,0,190476.1905,47619.04762,42.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-12000 on port 12000. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,16080,44,1,1,0,0,0,181818.1818,45454.54545,44.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-16080 on port 16080. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,9535,43,1,1,0,0,0,139534.8837,46511.62791,43.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-9535 on port 9535. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",14,T1046,['Discovery']
PortScan,1461,42,1,1,0,0,0,190476.1905,47619.04762,42.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-1461 on port 1461. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",4,T1046,['Discovery']
PortScan,512,63,1,1,0,0,0,126984.127,31746.03175,63.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-512 on port 512. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,3404,63,1,1,0,0,0,95238.09524,31746.03175,63.0,1,3.0,3.464101615,0.0,0.0,"Network flow targeting unknown-port-3404 on port 3404. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,8291,18,1,1,0,0,0,444444.4444,111111.1111,18.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-8291 on port 8291. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
PortScan,873,55,1,1,0,0,0,145454.5455,36363.63636,55.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-873 on port 873. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",31,T1046,['Discovery']
PortScan,1106,74,1,1,0,0,0,108108.1081,27027.02703,74.0,1,5.0,2.309401077,0.0,0.0,"Network flow targeting unknown-port-1106 on port 1106. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 1 outbound and 1 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: very high packet rate with low byte volume. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1046,['Discovery']
